"","证券代码","申万一级行业","净资产收益率ROE.平均...报告期..1993一季..单位...","净资产收益率ROE.平均...报告期..1993中报..单位...","净资产收益率ROE.平均...报告期..1993三季..单位...","净资产收益率ROE.平均...报告期..1993年报..单位...","净资产收益率ROE.平均...报告期..1994一季..单位...","净资产收益率ROE.平均...报告期..1994中报..单位...","净资产收益率ROE.平均...报告期..1994三季..单位...","净资产收益率ROE.平均...报告期..1994年报..单位...","净资产收益率ROE.平均...报告期..1995一季..单位...","净资产收益率ROE.平均...报告期..1995中报..单位...","净资产收益率ROE.平均...报告期..1995三季..单位...","净资产收益率ROE.平均...报告期..1995年报..单位...","净资产收益率ROE.平均...报告期..1996一季..单位...","净资产收益率ROE.平均...报告期..1996中报..单位...","净资产收益率ROE.平均...报告期..1996三季..单位...","净资产收益率ROE.平均...报告期..1996年报..单位...","净资产收益率ROE.平均...报告期..1997一季..单位...","净资产收益率ROE.平均...报告期..1997中报..单位...","净资产收益率ROE.平均...报告期..1997三季..单位...","净资产收益率ROE.平均...报告期..1997年报..单位...","净资产收益率ROE.平均...报告期..1998一季..单位...","净资产收益率ROE.平均...报告期..1998中报..单位...","净资产收益率ROE.平均...报告期..1998三季..单位...","净资产收益率ROE.平均...报告期..1998年报..单位...","净资产收益率ROE.平均...报告期..1999一季..单位...","净资产收益率ROE.平均...报告期..1999中报..单位...","净资产收益率ROE.平均...报告期..1999三季..单位...","净资产收益率ROE.平均...报告期..1999年报..单位...","净资产收益率ROE.平均...报告期..2000一季..单位...","净资产收益率ROE.平均...报告期..2000中报..单位...","净资产收益率ROE.平均...报告期..2000三季..单位...","净资产收益率ROE.平均...报告期..2000年报..单位...","净资产收益率ROE.平均...报告期..2001一季..单位...","净资产收益率ROE.平均...报告期..2001中报..单位...","净资产收益率ROE.平均...报告期..2001三季..单位...","净资产收益率ROE.平均...报告期..2001年报..单位...","净资产收益率ROE.平均...报告期..2002一季..单位...","净资产收益率ROE.平均...报告期..2002中报..单位...","净资产收益率ROE.平均...报告期..2002三季..单位...","净资产收益率ROE.平均...报告期..2002年报..单位...","净资产收益率ROE.平均...报告期..2003一季..单位...","净资产收益率ROE.平均...报告期..2003中报..单位...","净资产收益率ROE.平均...报告期..2003三季..单位...","净资产收益率ROE.平均...报告期..2003年报..单位...","净资产收益率ROE.平均...报告期..2004一季..单位...","净资产收益率ROE.平均...报告期..2004中报..单位...","净资产收益率ROE.平均...报告期..2004三季..单位...","净资产收益率ROE.平均...报告期..2004年报..单位...","净资产收益率ROE.平均...报告期..2005一季..单位...","净资产收益率ROE.平均...报告期..2005中报..单位...","净资产收益率ROE.平均...报告期..2005三季..单位...","净资产收益率ROE.平均...报告期..2005年报..单位...","净资产收益率ROE.平均...报告期..2006一季..单位...","净资产收益率ROE.平均...报告期..2006中报..单位...","净资产收益率ROE.平均...报告期..2006三季..单位...","净资产收益率ROE.平均...报告期..2006年报..单位...","净资产收益率ROE.平均...报告期..2007一季..单位...","净资产收益率ROE.平均...报告期..2007中报..单位...","净资产收益率ROE.平均...报告期..2007三季..单位...","净资产收益率ROE.平均...报告期..2007年报..单位...","净资产收益率ROE.平均...报告期..2008一季..单位...","净资产收益率ROE.平均...报告期..2008中报..单位...","净资产收益率ROE.平均...报告期..2008三季..单位...","净资产收益率ROE.平均...报告期..2008年报..单位...","净资产收益率ROE.平均...报告期..2009一季..单位...","净资产收益率ROE.平均...报告期..2009中报..单位...","净资产收益率ROE.平均...报告期..2009三季..单位...","净资产收益率ROE.平均...报告期..2009年报..单位...","净资产收益率ROE.平均...报告期..2010一季..单位...","净资产收益率ROE.平均...报告期..2010中报..单位...","净资产收益率ROE.平均...报告期..2010三季..单位...","净资产收益率ROE.平均...报告期..2010年报..单位...","净资产收益率ROE.平均...报告期..2011一季..单位...","净资产收益率ROE.平均...报告期..2011中报..单位...","净资产收益率ROE.平均...报告期..2011三季..单位...","净资产收益率ROE.平均...报告期..2011年报..单位...","净资产收益率ROE.平均...报告期..2012一季..单位...","净资产收益率ROE.平均...报告期..2012中报..单位...","净资产收益率ROE.平均...报告期..2012三季..单位...","净资产收益率ROE.平均...报告期..2012年报..单位...","净资产收益率ROE.平均...报告期..2013一季..单位...","净资产收益率ROE.平均...报告期..2013中报..单位...","净资产收益率ROE.平均...报告期..2013三季..单位...","净资产收益率ROE.平均...报告期..2013年报..单位...","净资产收益率ROE.平均...报告期..2014一季..单位...","净资产收益率ROE.平均...报告期..2014中报..单位...","净资产收益率ROE.平均...报告期..2014三季..单位...","净资产收益率ROE.平均...报告期..2014年报..单位...","净资产收益率ROE.平均...报告期..2015一季..单位...","净资产收益率ROE.平均...报告期..2015中报..单位...","净资产收益率ROE.平均...报告期..2015三季..单位...","净资产收益率ROE.平均...报告期..2015年报..单位...","净资产收益率ROE.平均...报告期..2016一季..单位...","净资产收益率ROE.平均...报告期..2016中报..单位...","净资产收益率ROE.平均...报告期..2016三季..单位...","净资产收益率ROE.平均...报告期..2016年报..单位...","净资产收益率ROE.平均...报告期..2017一季..单位...","净资产收益率ROE.平均...报告期..2017中报..单位...","净资产收益率ROE.平均...报告期..2017三季..单位...","净资产收益率ROE.平均...报告期..2017年报..单位..."
"1245","002790.SZ","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"39.1940","",NA,NA,"39.8926",NA,NA,NA,"40.5852",NA,"",NA,32.788,NA,"","20.7614","28.2349",3.3392,8.3419,12.7068,"17.8627",2.4623,5.9824,8.7567,"11.4075"
"1252","002798.SZ","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"21.9042","",NA,NA,"21.8633",NA,NA,NA,"17.6312",NA,"",NA,13.4503,NA,"5.0300","","14.5449",-0.5455,3.6075,5.4144,"10.4038",0.3252,4.1255,5.0418,"6.6632"
"1253","002799.SZ","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","16.8389","","","","22.6610",NA,NA,"","27.0601",NA,12.5591,NA,"22.9286","",NA,NA,"20.1498",NA,NA,NA,"15.9442",NA,"",NA,14.5047,NA,"","","11.5961",1.9373,3.9064,4.0249,"6.4184",1.1708,2.5271,3.0082,"4.3696"
"1257","002803.SZ","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"16.8121","",NA,NA,"22.4376",NA,NA,NA,"18.5107",NA,"",NA,8.7135,NA,"7.2912","","15.5580",2.4724,6.8451,8.7882,"12.4220",2.0465,4.4778,8.5494,"17.0428"
"1265","002812.SZ","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"18.3726","",NA,NA,"23.6690",NA,NA,NA,"21.7437",NA,"",NA,19.5003,NA,"9.3699","","21.0053",3.7281,10.2406,9.7868,"14.3078",1.4196,4.2057,6.4878,"9.6620"
"1283","002831.SZ","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","25.1260","","","","29.3368",NA,NA,"","31.8536",NA,NA,14.8442,"25.2000","3.8578",7.7654,12.3337,"22.0798",3.5935,7.0271,14.1361,"27.0328",NA,"19.8713",NA,40.0626,NA,"","","34.4723",5.7744,11.4839,23.3584,"27.1646",3.7271,7.1824,13.6379,"20.1032"
"1287","002836.SZ","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"30.5683","",NA,NA,"24.9410",NA,NA,NA,"33.1011",NA,"",NA,20.9193,NA,"","","14.4281",4.7003,6.3552,11.8506,"15.5034",2.784,4.5995,7.1413,"11.5715"
"1296","002846.SZ","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"","",NA,NA,"25.0019",NA,NA,NA,"26.9764",NA,"",NA,22.7699,NA,"","","19.7797",4.266,9.674,15.089,"20.9107",2.9295,5.9378,8.9043,"11.1847"
"1303","002853.SZ","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"","",NA,NA,"35.6273",NA,NA,NA,"56.1398",NA,"",NA,35.0551,NA,"","","24.6960",-1.2878,5.0302,14.3889,"25.2850",1.3507,5.5869,10.8848,"15.9473"
"1311","002862.SZ","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"","",NA,NA,"39.9454",NA,NA,NA,"25.0138",NA,"",NA,16.777,NA,"","","18.3010",0.673,4.5321,11.0122,"14.5603",1.7299,4.2563,8.0984,"10.3676"
"1316","002867.SZ","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"31.1320","",NA,NA,"31.5320",NA,NA,NA,"22.4177",NA,"15.8068",NA,26.783,NA,"","","26.1605",7.268,15.1148,23.1794,"28.0894",7.4474,11.298,17.2673,"23.7131"
"1346","002899.SZ","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"","",NA,NA,"",NA,NA,NA,"33.6055",NA,"",NA,34.5039,NA,"","","24.9342",NA,NA,16.64,"21.4216",3.501,9.1041,8.8954,"12.0062"
"1438","300057.SZ","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","16.7777",NA,"","","28.8555",NA,NA,"","23.7375","","11.3435","17.6174","25.9597",2.804,4.8504,"6.3696","9.9575",1.4617,2.6068,3.9607,"6.2212","1.4253",4.0974,6.1254,"9.2204",2.3356,4.1943,6.5703,"9.4851",1.6992,"3.9356",5.7106,10.6972,1.1895,"2.3384","2.0935","3.2074",1.1649,1.5305,2.2156,"3.3020",0.7067,2.015,2.9618,"3.3814"
"1469","300089.SZ","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","22.3698",NA,NA,"","19.1848","","","","22.3190",4.8921,5.8634,"8.2355","6.8506",1.5945,3.8432,5.9307,"5.0287","1.6463",2.778,3.62,"2.6464",1.2356,1.5502,1.7934,"0.4617",0.6365,"1.0533",1.3083,1.0695,0.651,"1.1610","1.3047","1.5594",0.5936,1.3587,8.6549,"10.6965",0.415,1.0188,2.8078,"4.1044"
"1708","300329.SZ","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","22.3972",NA,NA,"","20.4797","","","","25.2326",NA,12.5614,"","28.2972",NA,12.0068,NA,"24.7255","4.4281",5.0791,7.0145,"9.0970",1.7169,3.4671,4.8373,"6.2762",1.4064,"2.6910",3.5294,4.8454,1.258,"2.8573","4.4711","4.7210",1.1538,2.291,3.3534,"4.2314",1.2435,2.5055,3.811,"5.0123"
"1878","300501.SZ","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"15.1299","",NA,NA,"23.0377",NA,NA,NA,"24.7586",NA,"",NA,25.524,NA,"","18.2005","23.5127",3.2965,8.2492,11.548,"15.3476",2.5643,5.9845,8.1124,"11.1124"
"1987","300616.SZ","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"","",NA,NA,"33.8929",NA,NA,NA,"41.3142",NA,"",NA,32.0335,NA,"","","25.7889",-9.9065,4.6825,19.3808,"35.3606",-3.104,4.2287,12.617,"22.0072"
"2011","300640.SZ","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"","",NA,NA,"",NA,NA,NA,"25.3622",NA,"",NA,35.6063,NA,"","","34.4895",7.6799,16.6077,26.8033,"41.5390",8.5724,10.4604,14.919,"17.8297"
"2021","300651.SZ","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"","",NA,NA,"7.3985",NA,NA,NA,"14.7242",NA,"",NA,22.4133,NA,"5.6130","","15.2498",0.5951,4.0611,7.3794,"14.0773",0.566,2.0021,4.3632,"9.1515"
"2071","300703.SZ","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"","",NA,NA,"32.1538",NA,NA,NA,"39.0467",NA,"",NA,27.156,NA,"13.3631","","30.3042",NA,NA,36.4933,"47.3795",9.2338,12.9981,10.53,"15.6854"
"2094","300729.SZ","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"","",NA,NA,"",NA,NA,NA,"18.6162",NA,"",NA,13.8632,NA,"","","22.6264",NA,11.2452,16.9564,"20.5961",4.5741,8.9205,12.2943,"12.2685"
"2112","300749.SZ","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"","",NA,NA,"",NA,NA,NA,"3.3385",NA,"",NA,2.0363,NA,"-6.0366","","8.5384",NA,0.8435,NA,"15.7702",NA,1.9102,NA,"23.5479"
"2164","600069.SH","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.6958,NA,NA,NA,26.9864,NA,11.6418,NA,18.0357,NA,7.8783,NA,12.39,NA,1.726,NA,2.6737,NA,0.8434,NA,1.6248,NA,-3.3117,NA,-44.5663,0.2735,0.8738,"2.6284","4.2025","3.4062",4.27,6.0581,"7.4585",2.2574,"5.7388","7.6962",10.096,3.3414,9.9643,15.3016,"21.3300","4.8470",9.0457,"12.4661","17.2034",5.6435,"13.0979","13.3573","16.9598",2.8613,5.5158,"6.8350","2.5499","-0.5195","0.8957","1.6672","2.9588",0.7534,1.0461,"1.4970","1.6767",-0.4859,-3.4146,-6.0365,"-11.1610","-1.8847",-4.1159,-7.4835,"0.8997",-2.7045,-4.665,-10.6296,"-16.3049",-4.877,"-9.8382",-13.9678,-56.7228,-6.0661,"-9.2494","-5.2118","2.8348",-1.8136,-3.1577,-4.5338,"-17.9837",-1.438,-1.0746,0.8008,"2.6916"
"2171","600076.SH","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6789,NA,NA,NA,30.6018,NA,12.1111,NA,19.0067,NA,10.3803,NA,12.5081,NA,0.435,NA,6.58,NA,5.4474,NA,9.7883,NA,5.645,NA,7.5142,0.2183,4.3349,"4.8190","0.3360","0.1086",2.2419,2.2956,"0.9523",-0.8634,"-4.8100","-6.6649",-56.462,-3.9703,-21.1493,-24.3198,"-62.3448","-4.9453",-8.9748,"-14.1386","1.7514",-4.9474,"-23.9938","-30.0053","-85.3891",-1.0171,-5.6079,"-15.8706","-39.5420","-13.9197","-27.9200","-47.8101","7.3092",-7.6786,-17.5328,"-19.5702","-28.0384",-5.5235,-13.7997,-21.9196,"-35.4296","-12.7272",-25.7221,-38.3173,"55.7158",-5.5554,-13.1625,-21.9978,"46.4853",-3.3793,"-8.0628",-12.0357,-8.4097,-4.0683,"-10.4848","-16.5408","20.1996",4.2602,7.3786,10.6843,"14.0486",3.7285,7.5966,11.2211,"14.7679"
"2181","600086.SH","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2617,NA,NA,NA,32.4496,NA,9.9735,NA,21.4698,NA,5.301,NA,20.4277,NA,4.6617,NA,9.0447,NA,1.9755,NA,6.9749,NA,1.5768,NA,5.1531,0.6528,1.6285,"2.1028","0.1838","0.3030",0.5339,0.8151,"-5.5180",-0.4636,"-0.7044","-0.3804",-48.3006,0.0722,0.2396,0.3342,"1.7306","1.0179",1.4014,"1.0603","3.8493",1.2667,"2.0795","2.4467","4.0436",0.1723,2.22,"2.4255","1.5812","0.4610","2.2372","3.2831","3.2992",0.8553,4.9766,"8.2298","14.2521",5.1999,8.8417,11.6502,"15.5405","9.8252",16.2448,22.7999,"24.4589",13.2964,16.3388,18.4488,"19.3040",4.5319,"7.4605",9.1324,10.4766,9.3699,"14.1117","15.6294","16.0378",4.0865,6.8475,7.7044,"8.7100",4.3323,6.4559,8.0443,"7.4415"
"2195","600103.SH","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5897,NA,NA,NA,15.2705,NA,6.444,NA,13.3493,NA,6.7903,NA,13.6285,NA,3.9454,NA,8.6398,NA,5.6953,NA,11.105,NA,5.3598,NA,7.0291,0.44,1.4582,"2.1095","0.8789","0.3151",0.7711,1.2922,"0.5155",0.424,"0.9217","1.2464",0.9672,0.3261,0.9544,1.5526,"1.2386","0.5129",0.9486,"1.6140","0.9416",0.5218,"1.2219","2.0426","1.9826",0.5703,1.2224,"1.1249","0.3044","-1.3730","-2.6640","-2.6110","-11.1181",0.6338,1.1461,"0.5766","3.1235",0.5375,1.2951,0.56,"0.7311","-1.6926",-3.5925,-5.3459,"-21.0481",0.0356,-4.7303,-2.4591,"1.2676",0.6874,"2.4808",0.3779,2.1132,-4.3148,"-6.1561","-7.3875","-12.5169",-2.1054,0.2688,1.6918,"2.0969",0.7261,1.972,3.1081,"3.2464"
"2225","600135.SH","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7395,NA,NA,NA,36.9747,NA,NA,NA,32.7027,NA,7.4094,NA,16.0955,NA,11.9326,NA,20.9949,NA,12.7954,NA,23.873,NA,10.0337,NA,14.436,3.9832,7.1585,"10.3135","12.7922","2.8359",4.8673,6.6131,"7.9311",2.0859,"4.4157","6.9017",7.8042,0.5424,1.8765,2.48,"2.4020","0.3411",1.7251,"2.6959","3.0392",0.3715,"5.7400","6.7246","3.9936",0.1003,0.0433,"0.0754","0.1549","-0.0633","-0.2503","-0.3226","0.2143",0.0271,-0.1925,"-0.1312","0.3299",0.2159,0.32,-0.7473,"-5.8426","0.1818",0.9514,2.5224,"2.8752",1.0867,1.9099,3.5528,"2.5042",1.0587,"1.9508",2.5526,2.8052,0.1091,"0.7596","2.3806","2.8157",0.8903,1.8249,2.5474,"2.5306",1.6128,2.9991,4.1654,"3.5599"
"2289","600210.SH","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1255,NA,NA,NA,38.5265,NA,22.7062,NA,20.9235,NA,8.1364,NA,16.1011,NA,10.6735,NA,16.2235,2.9408,8.9291,"13.3877","16.6787","3.4334",8.4772,12.7034,"11.2536",2.4454,"5.5296","7.0208",8.0711,1.6359,3.8119,4.7964,"5.3494","1.3089",2.9502,"3.7721","4.8494",2.9877,"8.0969","11.8374","12.5589",1.5119,3.8882,"7.5965","6.9205","1.3132","8.2824","18.1859","22.0938",3.4932,8.9526,"14.6173","19.9151",4.8378,8.6745,13.9955,"14.3462","1.4130",4.3984,5.8619,"4.3864",1.3041,4.397,6.8394,"6.2629",1.0441,"4.0830",5.0568,4.4253,0.8216,"4.7529","4.0266","2.7689",1.2094,4.4335,5.9468,"5.3715",10.5343,13.3654,15.468,"13.0199"
"2312","600235.SH","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2474,NA,5.303,NA,11.9898,NA,3.5149,NA,8.2782,1.9642,3.6907,"6.4036","8.5395","2.2169",4.8763,5.6749,"8.3171",1.7673,"3.3544","3.7585",4.5288,1.1172,1.8973,2.14,"2.5632","1.0258",2.274,"2.5069","0.9329",0.1242,"0.7379","1.3082","3.3246",0.914,1.7191,"1.6037","1.3751","1.2847","3.1038","7.4034","11.8015",1.5799,4.4602,"5.9999","6.9292",0.6142,0.8398,1.7319,"0.7500","0.3655",1.2533,1.6058,"1.6457",0.259,0.6345,1.0065,"1.4635",-0.4814,"-1.4435",-1.7277,0.3024,-0.6958,"-0.8774","-1.6638","-11.6871",0.2017,0.1686,0.6476,"1.0008",0.5666,0.8265,1.2545,"1.5127"
"2374","600308.SH","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.9789,NA,NA,NA,27.0242,NA,NA,NA,10.7959,NA,3.5089,NA,8.109,2.1808,5.7229,"8.6114","12.2585","2.8479",6.2229,9.4251,"12.7275",2.7227,"6.1497","10.2112",13.4758,3.673,7.4603,11.1868,"14.7756","3.2424",8.0547,"12.0565","15.4155",3.1665,"8.2798","11.6964","14.9577",3.1403,8.2241,"10.5898","10.0346","0.8295","3.6356","5.5574","22.4049",-0.5328,0.3406,"1.3620","1.5284",0.5045,1.1964,1.6042,"1.3409","0.3675",0.8312,1.1136,"0.9846",0.3846,0.8955,1.0587,"0.9526",0.3899,"0.9017",1.0687,0.9576,0.4002,"0.9290","1.0885","1.0220",0.4338,1.1093,1.8637,"2.8318",1.8842,4.458,7.18,"9.8642"
"2400","600337.SH","轻工制造",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.8263,NA,NA,NA,51.1594,NA,NA,NA,11.4511,NA,3.3043,NA,7.2553,1.7216,3.9424,"5.5194","6.2669","0.7443",2.4949,4.7817,"5.8692",0.8494,"1.7354","3.5850",4.1859,1.2717,2.123,3.5033,"4.5073","1.1399",2.2451,"3.2345","8.7668",0.8729,"1.6928","2.6156","8.5153",1.1164,3.2437,"3.7372","4.7434","0.3941","1.8593","2.2549","3.3044",0.6675,2.8417,"4.3026","4.9308",1.1092,3.862,5.6022,"8.1778","0.7688",1.9691,0.3273,"0.8303",0.9399,2.7738,4.6712,"6.5928",1.079,"3.4643",5.4507,8.404,1.448,"4.4837","6.9900","10.1806",1.3929,4.3593,7.1149,"10.5696",1.4698,4.7716,6.4409,"8.9810"
